PART_ID,INDV_NAME,INDV_FIRS_NAME,INDV_STTS_CD,CRTN_DTTM,UPDT_DTTM,BIRT_DT,BIRT_CITY,BIRT_CNTR,SOCL_NUM,EXEC_ID
3795,Name17883,FistName17883,Actif,2017-08-03 13:43:21,2017-08-03 13:43:21,2006-05-27,Ville1,Pays1,NS000017883,12345
8829,Name41757,FistName41757,Actif,2020-09-24 22:44:37,2020-09-24 22:44:37,2013-01-27,Ville8,Pays1,NS000041757,12345
6820,Name32391,FistName32391,Actif,2022-06-06 15:59:41,2022-06-06 15:59:41,2012-01-06,Ville12,Pays2,NS000032391,12345
5727,Name27128,FistName27128,Actif,1997-10-25 03:18:59,1997-10-25 03:18:59,1964-06-14,Ville2,Pays1,NS000027128,12345
6297,Name30022,FistName30022,Actif,2010-11-11 11:06:37,2010-11-11 11:06:37,2008-09-23,Ville19,Pays1,NS000030022,12345
2806,Name13155,FistName13155,Actif,2003-03-25 19:40:31,2003-03-25 19:40:31,1932-06-07,Ville7,Pays1,NS000013155,12345
10314,Name48752,FistName48752,Actif,2000-07-11 08:17:25,2000-07-11 08:17:25,1995-07-09,Ville1,Pays3,NS000048752,12345
5818,Name27556,FistName27556,Actif,2002-03-24 06:02:25,2002-03-24 06:02:25,2016-10-14,Ville13,Pays2,NS000027556,12345
4767,Name22668,FistName22668,Actif,2011-07-27 07:05:40,2011-07-27 07:05:40,1936-04-07,Ville8,Pays2,NS000022668,12345
2943,Name13802,FistName13802,Actif,2003-01-06 22:39:38,2003-01-06 22:39:38,1931-03-05,Ville2,Pays3,NS000013802,12345
1865,Name8611,FistName8611,Actif,2014-05-07 12:05:43,2014-05-07 12:05:43,1961-04-10,Ville3,Pays2,NS000008611,12345
1301,Name5643,FistName5643,Actif,2000-01-02 14:09:15,2000-01-02 14:09:15,1943-11-07,Ville16,Pays1,NS000005643,12345
1444,Name6377,FistName6377,Actif,2020-06-13 04:19:44,2020-06-13 04:19:44,1949-01-06,Ville5,Pays3,NS000006377,12345
2057,Name9508,FistName9508,Actif,2017-11-27 21:21:42,2017-11-27 21:21:42,2005-07-17,Ville6,Pays2,NS000009508,12345
3578,Name16886,FistName16886,Actif,2019-02-04 01:07:43,2019-02-04 01:07:43,2014-07-13,Ville15,Pays2,NS000016886,12345
9825,Name46432,FistName46432,Actif,2000-09-13 16:32:35,2000-09-13 16:32:35,1948-11-13,Ville23,Pays2,NS000046432,12345
8624,Name40831,FistName40831,Actif,2020-07-01 08:17:41,2020-07-01 08:17:41,1946-04-09,Ville2,Pays1,NS000040831,12345
10260,Name48497,FistName48497,Actif,2014-05-16 02:20:41,2014-05-16 02:20:41,1953-04-12,Ville17,Pays1,NS000048497,12345
10135,Name47948,FistName47948,Actif,2003-07-27 07:03:48,2003-07-27 07:03:48,1945-01-21,Ville4,Pays1,NS000047948,12345
7657,Name36162,FistName36162,Actif,2021-07-11 07:17:48,2021-07-11 07:17:48,1975-01-25,Ville4,Pays1,NS000036162,12345
9558,Name45098,FistName45098,Actif,1997-10-02 20:53:16,1997-10-02 20:53:16,1936-10-01,Ville16,Pays1,NS000045098,12345
5776,Name27370,FistName27370,Actif,2007-07-05 19:50:36,2007-07-05 19:50:36,2016-09-16,Ville15,Pays1,NS000027370,12345
10385,Name49017,FistName49017,Actif,2014-08-19 18:55:27,2014-08-19 18:55:27,2014-05-15,Ville8,Pays4,NS000049017,12345
10534,Name49623,FistName49623,Actif,2002-06-10 12:58:22,2002-06-10 12:58:22,1936-04-13,Ville2,Pays3,NS000049623,12345
5731,Name27143,FistName27143,Actif,2000-03-11 01:43:49,2000-03-11 01:43:49,1950-10-17,Ville5,Pays1,NS000027143,12345
9062,Name42882,FistName42882,Actif,1999-10-10 11:15:07,1999-10-10 11:15:07,1941-06-26,Ville18,Pays2,NS000042882,12345
5275,Name24973,FistName24973,Actif,2013-01-06 03:14:48,2013-01-06 03:14:48,1975-06-10,Ville19,Pays1,NS000024973,12345
9855,Name46541,FistName46541,Actif,2007-09-06 09:40:19,2007-09-06 09:40:19,1939-07-14,Ville16,Pays1,NS000046541,12345
9915,Name46820,FistName46820,Actif,2018-06-08 14:14:15,2018-06-08 14:14:15,1931-05-23,Ville7,Pays1,NS000046820,12345
8380,Name39525,FistName39525,Actif,2002-02-04 09:11:25,2002-02-04 09:11:25,2013-05-14,Ville18,Pays1,NS000039525,12345
1776,Name8061,FistName8061,Actif,2008-10-24 18:24:10,2008-10-24 18:24:10,1958-11-17,Ville13,Pays2,NS000008061,12345
4032,Name19095,FistName19095,Actif,2014-06-01 14:29:35,2014-06-01 14:29:35,2002-07-19,Ville22,Pays3,NS000019095,12345
3120,Name14624,FistName14624,Actif,2005-06-07 06:21:59,2005-06-07 06:21:59,1935-10-21,Ville1,Pays3,NS000014624,12345
7017,Name33187,FistName33187,Actif,2003-05-12 16:09:24,2003-05-12 16:09:24,1955-09-04,Ville6,Pays2,NS000033187,12345
1968,Name9117,FistName9117,Actif,2006-01-25 11:01:36,2006-01-25 11:01:36,1970-05-17,Ville1,Pays1,NS000009117,12345
7677,Name36253,FistName36253,Actif,2004-04-12 04:58:56,2004-04-12 04:58:56,2012-09-12,Ville21,Pays1,NS000036253,12345
6104,Name28943,FistName28943,Actif,1999-10-18 03:09:53,1999-10-18 03:09:53,1953-08-02,Ville20,Pays2,NS000028943,12345
8175,Name38600,FistName38600,Actif,2006-01-13 06:41:46,2006-01-13 06:41:46,1937-04-18,Ville20,Pays1,NS000038600,12345
2315,Name10788,FistName10788,Actif,2020-07-09 04:38:25,2020-07-09 04:38:25,1951-06-11,Ville3,Pays1,NS000010788,12345
3166,Name14878,FistName14878,Actif,2006-06-01 11:01:34,2006-06-01 11:01:34,1973-09-01,Ville12,Pays4,NS000014878,12345
353,Name1036,FistName1036,Actif,1997-05-20 15:55:24,1997-05-20 15:55:24,1941-07-25,Ville8,Pays3,NS000001036,12345
4123,Name19543,FistName19543,Actif,1997-05-12 19:24:07,1997-05-12 19:24:07,1976-10-15,Ville22,Pays3,NS000019543,12345
9401,Name44408,FistName44408,Actif,2018-03-08 04:46:28,2018-03-08 04:46:28,1974-01-18,Ville12,Pays2,NS000044408,12345
1392,Name6118,FistName6118,Actif,2020-04-21 22:47:57,2020-04-21 22:47:57,2009-07-17,Ville16,Pays1,NS000006118,12345
9992,Name47282,FistName47282,Actif,2023-10-21 21:50:26,2023-10-21 21:50:26,1970-02-15,Ville16,Pays4,NS000047282,12345
6059,Name28723,FistName28723,Actif,2023-07-20 05:54:37,2023-07-20 05:54:37,1936-08-16,Ville17,Pays3,NS000028723,12345
3199,Name15068,FistName15068,Actif,2013-09-15 19:59:57,2013-09-15 19:59:57,1993-04-03,Ville16,Pays1,NS000015068,12345
4231,Name20122,FistName20122,Actif,2006-05-18 15:31:19,2006-05-18 15:31:19,1989-01-11,Ville23,Pays1,NS000020122,12345
1113,Name4733,FistName4733,Actif,2003-06-10 23:49:17,2003-06-10 23:49:17,1962-02-07,Ville3,Pays1,NS000004733,12345
1689,Name7617,FistName7617,Actif,1998-11-21 05:43:29,1998-11-21 05:43:29,1961-05-13,Ville9,Pays1,NS000007617,12345
8095,Name38201,FistName38201,Actif,2017-04-15 20:26:03,2017-04-15 20:26:03,2017-04-22,Ville7,Pays1,NS000038201,12345
8392,Name39562,FistName39562,Actif,2005-11-12 16:22:09,2005-11-12 16:22:09,1968-02-14,Ville3,Pays2,NS000039562,12345
1452,Name6408,FistName6408,Actif,2015-08-18 10:33:53,2015-08-18 10:33:53,1987-02-21,Ville6,Pays1,NS000006408,12345
10133,Name47940,FistName47940,Actif,2011-10-25 17:16:47,2011-10-25 17:16:47,1986-06-06,Ville17,Pays3,NS000047940,12345
7130,Name33656,FistName33656,Actif,2012-09-09 18:33:40,2012-09-09 18:33:40,1944-04-05,Ville11,Pays1,NS000033656,12345
4060,Name19250,FistName19250,Actif,2010-11-21 18:28:30,2010-11-21 18:28:30,1994-05-06,Ville21,Pays1,NS000019250,12345
3963,Name18716,FistName18716,Actif,2011-01-10 11:34:25,2011-01-10 11:34:25,1990-05-15,Ville8,Pays3,NS000018716,12345
8988,Name42545,FistName42545,Actif,2020-11-18 09:07:39,2020-11-18 09:07:39,2015-10-22,Ville2,Pays1,NS000042545,12345
4077,Name19355,FistName19355,Actif,2006-11-14 13:39:16,2006-11-14 13:39:16,2008-11-03,Ville15,Pays3,NS000019355,12345
3424,Name16169,FistName16169,Actif,2009-01-05 05:39:33,2009-01-05 05:39:33,1966-01-20,Ville18,Pays1,NS000016169,12345
3714,Name17457,FistName17457,Actif,2004-01-15 19:30:12,2004-01-15 19:30:12,1950-10-19,Ville17,Pays1,NS000017457,12345
4829,Name22943,FistName22943,Actif,2003-07-06 21:53:19,2003-07-06 21:53:19,1931-01-09,Ville13,Pays2,NS000022943,12345
5210,Name24689,FistName24689,Actif,2014-04-07 10:16:32,2014-04-07 10:16:32,1990-10-13,Ville25,Pays2,NS000024689,12345
351,Name1026,FistName1026,Actif,2012-08-19 06:15:45,2012-08-19 06:15:45,1933-10-19,Ville21,Pays3,NS000001026,12345
1992,Name9206,FistName9206,Actif,2014-01-02 05:26:55,2014-01-02 05:26:55,1950-09-07,Ville10,Pays4,NS000009206,12345
9738,Name46010,FistName46010,Actif,2023-08-02 12:46:03,2023-08-02 12:46:03,1975-10-23,Ville11,Pays1,NS000046010,12345
4881,Name23190,FistName23190,Actif,2018-06-23 23:27:38,2018-06-23 23:27:38,1993-04-13,Ville10,Pays3,NS000023190,12345
9920,Name46841,FistName46841,Actif,2001-04-11 07:41:17,2001-04-11 07:41:17,1977-05-15,Ville7,Pays2,NS000046841,12345
10057,Name47592,FistName47592,Actif,2008-01-22 06:26:51,2008-01-22 06:26:51,2017-07-24,Ville5,Pays2,NS000047592,12345
10365,Name48957,FistName48957,Actif,2006-07-14 04:10:45,2006-07-14 04:10:45,1960-04-17,Ville17,Pays1,NS000048957,12345
147,Name171,FistName171,Actif,2012-07-06 06:49:47,2012-07-06 06:49:47,1944-09-16,Ville3,Pays1,NS000000171,12345
6420,Name30545,FistName30545,Actif,2007-09-12 19:36:58,2007-09-12 19:36:58,1974-10-22,Ville14,Pays2,NS000030545,12345
475,Name1644,FistName1644,Actif,1997-01-06 22:48:41,1997-01-06 22:48:41,1938-05-20,Ville23,Pays2,NS000001644,12345
10350,Name48904,FistName48904,Actif,1997-11-07 10:16:24,1997-11-07 10:16:24,1965-06-05,Ville8,Pays1,NS000048904,12345
9494,Name44832,FistName44832,Actif,2021-11-04 22:05:12,2021-11-04 22:05:12,1991-04-09,Ville23,Pays1,NS000044832,12345
8467,Name39910,FistName39910,Actif,2005-09-27 01:41:01,2005-09-27 01:41:01,1959-08-19,Ville7,Pays1,NS000039910,12345
8681,Name41090,FistName41090,Actif,2006-09-12 09:16:44,2006-09-12 09:16:44,1984-01-07,Ville2,Pays1,NS000041090,12345
2330,Name10842,FistName10842,Actif,2014-01-03 13:20:17,2014-01-03 13:20:17,1981-04-14,Ville24,Pays4,NS000010842,12345
1764,Name8010,FistName8010,Actif,2011-01-04 15:05:21,2011-01-04 15:05:21,1962-04-21,Ville20,Pays1,NS000008010,12345
7884,Name37238,FistName37238,Actif,2021-03-03 04:25:12,2021-03-03 04:25:12,2003-07-03,Ville7,Pays2,NS000037238,12345
4224,Name20090,FistName20090,Actif,2016-10-10 08:28:37,2016-10-10 08:28:37,1987-10-15,Ville11,Pays1,NS000020090,12345
158,Name206,FistName206,Actif,2007-11-20 13:24:27,2007-11-20 13:24:27,2006-08-18,Ville1,Pays3,NS000000206,12345
8626,Name40839,FistName40839,Actif,2010-11-01 04:31:20,2010-11-01 04:31:20,1975-07-01,Ville23,Pays2,NS000040839,12345
9379,Name44328,FistName44328,Actif,2001-09-20 21:13:18,2001-09-20 21:13:18,1990-11-03,Ville4,Pays2,NS000044328,12345
4559,Name21707,FistName21707,Actif,2005-08-17 02:40:49,2005-08-17 02:40:49,1956-07-17,Ville13,Pays2,NS000021707,12345
4792,Name22781,FistName22781,Actif,2007-03-24 12:56:20,2007-03-24 12:56:20,1975-09-26,Ville8,Pays1,NS000022781,12345
3488,Name16518,FistName16518,Actif,2007-07-25 13:02:57,2007-07-25 13:02:57,1979-08-21,Ville20,Pays1,NS000016518,12345
10183,Name48161,FistName48161,Actif,2012-05-14 23:18:20,2012-05-14 23:18:20,1942-09-08,Ville19,Pays2,NS000048161,12345
2175,Name10143,FistName10143,Actif,2007-03-18 04:55:55,2007-03-18 04:55:55,1963-03-04,Ville7,Pays5,NS000010143,12345
2117,Name9816,FistName9816,Actif,2007-11-07 19:57:13,2007-11-07 19:57:13,1971-04-12,Ville14,Pays2,NS000009816,12345
193,Name407,FistName407,Actif,2001-10-21 19:13:37,2001-10-21 19:13:37,2000-01-01,Ville14,Pays2,NS000000407,12345
9052,Name42829,FistName42829,Actif,2003-05-23 01:24:16,2003-05-23 01:24:16,1953-01-09,Ville6,Pays1,NS000042829,12345
7853,Name37092,FistName37092,Actif,2021-06-13 10:53:14,2021-06-13 10:53:14,1946-04-04,Ville8,Pays1,NS000037092,12345
4073,Name19316,FistName19316,Actif,2008-10-14 19:59:01,2008-10-14 19:59:01,1998-01-23,Ville18,Pays2,NS000019316,12345
1360,Name5969,FistName5969,Actif,2015-08-14 20:26:52,2015-08-14 20:26:52,1954-05-20,Ville20,Pays5,NS000005969,12345
2480,Name11580,FistName11580,Actif,2004-01-25 06:14:33,2004-01-25 06:14:33,1942-04-11,Ville6,Pays1,NS000011580,12345
7819,Name36886,FistName36886,Actif,2000-11-03 18:45:35,2000-11-03 18:45:35,1974-08-20,Ville5,Pays2,NULL,12345
9843,Name46483,FistName46483,Actif,1998-08-04 20:35:16,1998-08-04 20:35:16,1989-11-25,Ville23,Pays2,NS000046483,12345
2272,Name10603,FistName10603,Actif,2011-10-22 22:14:38,2011-10-22 22:14:38,1964-04-18,Ville19,Pays2,NS000010603,12345
8465,Name39903,FistName39903,Actif,2010-10-22 18:17:06,2010-10-22 18:17:06,2011-06-02,Ville7,Pays3,NS000039903,12345
2989,Name14033,FistName14033,Actif,2000-01-20 03:45:44,2000-01-20 03:45:44,1932-01-18,Ville20,Pays2,NS000014033,12345
8941,Name42307,FistName42307,Actif,2010-02-09 12:35:43,2010-02-09 12:35:43,2007-03-16,Ville23,Pays1,NS000042307,12345
5687,Name26938,FistName26938,Actif,2018-09-21 06:46:29,2018-09-21 06:46:29,1944-01-23,Ville24,Pays3,NS000026938,12345
3455,Name16324,FistName16324,Actif,2021-09-06 07:36:31,2021-09-06 07:36:31,1947-02-21,Ville17,Pays2,NS000016324,12345
3947,Name18643,FistName18643,Actif,2023-08-05 03:26:22,2023-08-05 03:26:22,2005-05-18,Ville7,Pays1,NS000018643,12345
5269,Name24956,FistName24956,Actif,2018-06-06 18:30:01,2018-06-06 18:30:01,1978-06-18,Ville23,Pays1,NS000024956,12345
4774,Name22687,FistName22687,Actif,2000-04-14 08:20:04,2000-04-14 08:20:04,1973-11-05,Ville20,Pays2,NS000022687,12345
5377,Name25488,FistName25488,Actif,2020-03-11 02:12:07,2020-03-11 02:12:07,1985-11-27,Ville12,Pays1,NS000025488,12345
1179,Name5072,FistName5072,Actif,2012-10-20 07:45:46,2012-10-20 07:45:46,1961-01-13,Ville1,Pays1,NS000005072,12345
3559,Name16814,FistName16814,Actif,2022-09-26 09:03:55,2022-09-26 09:03:55,1991-05-18,Ville14,Pays2,NS000016814,12345
5848,Name27666,FistName27666,Actif,2023-11-12 10:10:26,2023-11-12 10:10:26,1992-09-12,Ville16,Pays1,NS000027666,12345
8020,Name37901,FistName37901,Actif,2014-08-20 23:36:15,2014-08-20 23:36:15,2006-06-20,Ville6,Pays2,NS000037901,12345
6494,Name30849,FistName30849,Actif,2006-11-26 11:38:28,2006-11-26 11:38:28,1976-01-18,Ville9,Pays3,NS000030849,12345
7833,Name36970,FistName36970,Actif,2010-11-23 06:12:54,2010-11-23 06:12:54,1958-05-25,Ville4,Pays1,NS000036970,12345
7766,Name36656,FistName36656,Actif,1998-01-01 03:08:57,1998-01-01 03:08:57,2011-10-09,Ville13,Pays3,NS000036656,12345
4465,Name21293,FistName21293,Actif,2019-10-18 22:51:40,2019-10-18 22:51:40,1950-05-10,Ville18,Pays1,NS000021293,12345
9359,Name44244,FistName44244,Actif,2002-01-23 12:31:29,2002-01-23 12:31:29,1951-07-12,Ville17,Pays3,NS000044244,12345
6635,Name31553,FistName31553,Actif,1999-01-05 21:44:58,1999-01-05 21:44:58,1969-04-05,Ville6,Pays2,NS000031553,12345
10317,Name48761,FistName48761,Actif,1999-06-24 21:41:30,1999-06-24 21:41:30,1959-08-26,Ville23,Pays1,NS000048761,12345
4924,Name23373,FistName23373,Actif,2009-06-16 12:22:48,2009-06-16 12:22:48,1984-02-17,Ville1,Pays4,NS000023373,12345
7294,Name34365,FistName34365,Actif,2008-02-11 14:47:28,2008-02-11 14:47:28,1952-05-01,Ville25,Pays1,NS000034365,12345
6115,Name28978,FistName28978,Actif,2016-07-25 12:06:40,2016-07-25 12:06:40,1931-07-06,Ville23,Pays1,NS000028978,12345
7499,Name35348,FistName35348,Actif,2022-08-15 02:04:27,2022-08-15 02:04:27,1976-03-18,Ville12,Pays2,NS000035348,12345
6490,Name30842,FistName30842,Actif,2002-05-19 04:12:53,2002-05-19 04:12:53,1963-04-25,Ville11,Pays3,NS000030842,12345
2897,Name13608,FistName13608,Actif,2005-02-02 12:20:09,2005-02-02 12:20:09,2017-10-18,Ville18,Pays2,NS000013608,12345
10514,Name49535,FistName49535,Actif,2014-02-27 01:45:23,2014-02-27 01:45:23,2016-05-10,Ville14,Pays3,NS000049535,12345
6457,Name30697,FistName30697,Actif,2007-05-06 09:59:09,2007-05-06 09:59:09,1976-04-11,Ville3,Pays1,NULL,12345
697,Name2667,FistName2667,Actif,2006-07-09 21:56:46,2006-07-09 21:56:46,1983-08-24,Ville5,Pays2,NS000002667,12345
4662,Name22172,FistName22172,Actif,2016-03-07 07:44:32,2016-03-07 07:44:32,2002-04-23,Ville15,Pays1,NS000022172,12345
2858,Name13386,FistName13386,Actif,2018-11-15 14:59:04,2018-11-15 14:59:04,1987-05-23,Ville24,Pays2,NS000013386,12345
4921,Name23365,FistName23365,Actif,2009-09-04 14:19:04,2009-09-04 14:19:04,1949-01-19,Ville14,Pays3,NS000023365,12345
4034,Name19099,FistName19099,Actif,2016-08-26 07:59:10,2016-08-26 07:59:10,1966-03-04,Ville22,Pays1,NS000019099,12345
6450,Name30668,FistName30668,Actif,2001-05-03 12:11:45,2001-05-03 12:11:45,1975-04-24,Ville17,Pays1,NS000030668,12345
9239,Name43644,FistName43644,Actif,2009-08-26 19:46:47,2009-08-26 19:46:47,1974-01-03,Ville18,Pays2,NS000043644,12345
8278,Name39108,FistName39108,Actif,2004-05-23 17:57:36,2004-05-23 17:57:36,1965-01-13,Ville8,Pays1,NS000039108,12345
7201,Name33988,FistName33988,Actif,2014-09-14 02:28:26,2014-09-14 02:28:26,1957-02-09,Ville19,Pays1,NS000033988,12345
3892,Name18355,FistName18355,Actif,2023-10-06 08:01:10,2023-10-06 08:01:10,1976-06-14,Ville4,Pays4,NS000018355,12345
768,Name3059,FistName3059,Actif,2020-06-25 11:02:36,2020-06-25 11:02:36,1934-11-22,Ville7,Pays2,NS000003059,12345
4961,Name23607,FistName23607,Actif,2019-03-02 22:55:51,2019-03-02 22:55:51,1994-01-06,Ville11,Pays1,NS000023607,12345
5997,Name28405,FistName28405,Actif,2017-03-26 12:16:31,2017-03-26 12:16:31,1930-07-18,Ville5,Pays2,NS000028405,12345
8176,Name38602,FistName38602,Actif,2017-10-13 04:32:28,2017-10-13 04:32:28,1950-04-24,Ville4,Pays1,NS000038602,12345
9983,Name47220,FistName47220,Actif,2004-01-19 13:25:41,2004-01-19 13:25:41,1992-01-19,Ville18,Pays2,NS000047220,12345
1673,Name7538,FistName7538,Actif,2008-07-09 07:16:39,2008-07-09 07:16:39,2010-07-22,Ville10,Pays2,NS000007538,12345
1679,Name7585,FistName7585,Actif,2003-04-04 23:48:36,2003-04-04 23:48:36,2000-10-23,Ville10,Pays3,NS000007585,12345
4201,Name19976,FistName19976,Actif,2001-09-19 07:06:57,2001-09-19 07:06:57,2003-08-22,Ville21,Pays2,NS000019976,12345
6963,Name33015,FistName33015,Actif,2000-05-27 15:27:20,2000-05-27 15:27:20,2004-09-24,Ville12,Pays1,NS000033015,12345
1110,Name4723,FistName4723,Actif,2008-08-12 12:35:53,2008-08-12 12:35:53,1958-09-15,Ville19,Pays3,NS000004723,12345
1774,Name8047,FistName8047,Actif,2011-08-17 12:40:35,2011-08-17 12:40:35,1963-03-27,Ville17,Pays1,NS000008047,12345
6897,Name32738,FistName32738,Actif,2022-02-03 01:45:28,2022-02-03 01:45:28,1999-09-10,Ville24,Pays1,NS000032738,12345
6849,Name32545,FistName32545,Actif,2002-11-16 11:35:19,2002-11-16 11:35:19,1943-03-14,Ville2,Pays1,NS000032545,12345
5389,Name25546,FistName25546,Actif,2019-01-06 01:09:21,2019-01-06 01:09:21,1967-04-12,Ville15,Pays2,NS000025546,12345
1300,Name5641,FistName5641,Actif,2019-06-20 06:45:16,2019-06-20 06:45:16,1946-10-11,Ville22,Pays3,NS000005641,12345
8540,Name40380,FistName40380,Actif,1998-09-18 13:50:52,1998-09-18 13:50:52,1984-01-23,Ville16,Pays3,NS000040380,12345
5759,Name27308,FistName27308,Actif,2016-10-27 12:32:20,2016-10-27 12:32:20,1954-10-21,Ville8,Pays1,NS000027308,12345
3618,Name17046,FistName17046,Actif,2005-10-15 22:38:26,2005-10-15 22:38:26,1993-07-22,Ville10,Pays1,NS000017046,12345
2767,Name12955,FistName12955,Actif,2020-03-13 21:13:30,2020-03-13 21:13:30,1963-04-01,Ville15,Pays2,NS000012955,12345
6364,Name30289,FistName30289,Actif,1999-04-02 15:44:40,1999-04-02 15:44:40,2010-06-14,Ville18,Pays1,NS000030289,12345
6978,Name33061,FistName33061,Actif,2004-07-03 12:46:40,2004-07-03 12:46:40,1981-03-11,Ville6,Pays3,NS000033061,12345
549,Name1962,FistName1962,Actif,2019-07-03 14:55:24,2019-07-03 14:55:24,1963-05-17,Ville12,Pays3,NS000001962,12345
750,Name2955,FistName2955,Actif,2011-08-02 07:22:48,2011-08-02 07:22:48,1968-01-22,Ville5,Pays4,NS000002955,12345
1534,Name6829,FistName6829,Actif,2002-03-08 06:21:38,2002-03-08 06:21:38,1994-09-18,Ville11,Pays2,NS000006829,12345
6112,Name28968,FistName28968,Actif,2022-09-21 20:26:29,2022-09-21 20:26:29,1937-04-07,Ville22,Pays1,NS000028968,12345
3034,Name14253,FistName14253,Actif,2016-08-06 01:56:45,2016-08-06 01:56:45,1984-09-13,Ville5,Pays2,NS000014253,12345
10473,Name49344,FistName49344,Actif,2020-10-08 06:29:18,2020-10-08 06:29:18,1984-04-15,Ville13,Pays3,NS000049344,12345
8348,Name39385,FistName39385,Actif,1998-01-04 10:39:47,1998-01-04 10:39:47,2010-09-14,Ville20,Pays3,NS000039385,12345
6239,Name29676,FistName29676,Actif,1998-09-11 12:53:54,1998-09-11 12:53:54,2003-07-20,Ville10,Pays2,NS000029676,12345
1623,Name7256,FistName7256,Actif,2011-02-23 01:03:54,2011-02-23 01:03:54,1958-01-09,Ville22,Pays2,NS000007256,12345
10184,Name48179,FistName48179,Actif,2011-09-10 04:26:04,2011-09-10 04:26:04,1948-01-11,Ville19,Pays2,NS000048179,12345
4923,Name23369,FistName23369,Actif,2016-07-25 05:23:38,2016-07-25 05:23:38,1966-04-02,Ville3,Pays1,NS000023369,12345
688,Name2644,FistName2644,Actif,2023-08-06 06:31:02,2023-08-06 06:31:02,1950-06-26,Ville5,Pays1,NS000002644,12345
8233,Name38894,FistName38894,Actif,2011-01-10 12:45:33,2011-01-10 12:45:33,1975-05-27,Ville19,Pays2,NS000038894,12345
6002,Name28425,FistName28425,Actif,2012-06-10 19:21:53,2012-06-10 19:21:53,1951-08-12,Ville19,Pays4,NS000028425,12345
4356,Name20717,FistName20717,Actif,2021-04-18 01:32:26,2021-04-18 01:32:26,1969-08-23,Ville3,Pays1,NS000020717,12345
246,Name605,FistName605,Actif,2008-04-19 16:40:27,2008-04-19 16:40:27,1980-05-01,Ville22,Pays1,NS000000605,12345
8885,Name42050,FistName42050,Actif,2011-09-16 23:38:33,2011-09-16 23:38:33,1987-10-08,Ville25,Pays1,NS000042050,12345
7355,Name34614,FistName34614,Actif,1998-10-09 02:37:45,1998-10-09 02:37:45,1981-07-10,Ville14,Pays3,NS000034614,12345
9937,Name46930,FistName46930,Actif,2007-05-16 17:10:27,2007-05-16 17:10:27,1957-09-09,Ville25,Pays1,NS000046930,12345
7121,Name33624,FistName33624,Actif,2006-03-10 02:54:49,2006-03-10 02:54:49,1979-06-12,Ville12,Pays4,NS000033624,12345
1614,Name7214,FistName7214,Actif,1999-06-11 23:16:05,1999-06-11 23:16:05,1947-02-10,Ville6,Pays2,NS000007214,12345
7287,Name34344,FistName34344,Actif,2006-02-23 21:59:29,2006-02-23 21:59:29,1973-03-22,Ville25,Pays1,NS000034344,12345
4071,Name19302,FistName19302,Actif,2021-09-07 10:56:08,2021-09-07 10:56:08,2006-02-19,Ville23,Pays3,NS000019302,12345
6083,Name28857,FistName28857,Actif,2003-04-10 06:44:09,2003-04-10 06:44:09,1933-08-10,Ville12,Pays3,NS000028857,12345
3693,Name17351,FistName17351,Actif,2020-09-10 02:09:37,2020-09-10 02:09:37,2017-03-24,Ville18,Pays3,NS000017351,12345
3980,Name18798,FistName18798,Actif,2023-03-03 12:17:13,2023-03-03 12:17:13,1965-08-22,Ville14,Pays2,NS000018798,12345
2187,Name10200,FistName10200,Actif,2020-01-17 08:07:54,2020-01-17 08:07:54,1939-03-23,Ville3,Pays1,NS000010200,12345
8970,Name42482,FistName42482,Actif,2007-11-14 18:22:53,2007-11-14 18:22:53,1935-07-07,Ville18,Pays5,NS000042482,12345
2111,Name9762,FistName9762,Actif,2010-06-25 13:49:58,2010-06-25 13:49:58,1988-03-11,Ville14,Pays2,NS000009762,12345
5131,Name24360,FistName24360,Actif,2023-09-18 21:12:43,2023-09-18 21:12:43,2002-05-17,Ville16,Pays2,NS000024360,12345
2002,Name9250,FistName9250,Actif,2022-03-24 05:37:56,2022-03-24 05:37:56,1944-05-18,Ville23,Pays3,NS000009250,12345
8527,Name40298,FistName40298,Actif,2001-09-13 03:17:19,2001-09-13 03:17:19,1959-01-14,Ville18,Pays2,NS000040298,12345
4950,Name23530,FistName23530,Actif,2007-09-02 12:26:44,2007-09-02 12:26:44,1956-09-12,Ville18,Pays4,NS000023530,12345
9432,Name44565,FistName44565,Actif,2022-06-21 10:26:17,2022-06-21 10:26:17,1977-07-26,Ville20,Pays3,NS000044565,12345
4459,Name21262,FistName21262,Actif,1999-07-07 14:32:24,1999-07-07 14:32:24,1946-11-04,Ville4,Pays1,NS000021262,12345
2651,Name12427,FistName12427,Actif,2020-09-27 12:07:28,2020-09-27 12:07:28,1934-09-20,Ville10,Pays4,NS000012427,12345
2482,Name11586,FistName11586,Actif,2006-05-05 13:55:47,2006-05-05 13:55:47,1942-05-20,Ville19,Pays1,NS000011586,12345
10577,Name49871,FistName49871,Actif,2021-05-25 04:57:06,2021-05-25 04:57:06,2010-07-18,Ville14,Pays1,NS000049871,12345
8697,Name41155,FistName41155,Actif,2018-03-09 12:58:51,2018-03-09 12:58:51,1988-07-08,Ville5,Pays4,NS000041155,12345
1033,Name4378,FistName4378,Actif,1999-11-05 16:52:39,1999-11-05 16:52:39,1957-10-19,Ville9,Pays2,NS000004378,12345
