PART_ID,CNTR_IND,TELP_NUM,STRT_VALD_DTTM,END_VALD_DTTM,EXEC_ID
2172,NULL,+336##0968010,2013-10-24 20:39:03.000,2013-10-24 20:39:03.000,12345
9980,NULL,+336##0204073,2014-06-19 22:17:44.000,2014-06-19 22:17:44.000,12345
3104,NULL,+336##0985458,1998-07-27 19:08:20.000,1998-07-27 19:08:20.000,12345
3268,NULL,+336##0021990,2015-05-19 15:06:32.000,2015-05-19 15:06:32.000,12345
2999,NULL,+336##0056315,2001-03-17 06:23:06.000,2001-03-17 06:23:06.000,12345
830,NULL,+336##0175357,2003-01-17 16:03:18.000,2003-01-17 16:03:18.000,12345
5225,NULL,+336##0598953,2009-11-22 07:30:23.000,2009-11-22 07:30:23.000,12345
7797,NULL,+336##0484189,2023-06-18 07:29:05.000,2023-06-18 07:29:05.000,12345
2297,NULL,+336##0419316,2019-05-27 16:38:26.000,2019-05-27 16:38:26.000,12345
7057,NULL,+336##0941530,2009-08-11 22:51:39.000,2009-08-11 22:51:39.000,12345
4497,NULL,+336##0336679,2020-11-03 19:50:57.000,2020-11-03 19:50:57.000,12345
5508,NULL,+336##0030163,2021-10-07 04:15:20.000,2021-10-07 04:15:20.000,12345
8265,NULL,+336##0951591,2014-03-18 17:06:07.000,2014-03-18 17:06:07.000,12345
8598,NULL,+336##0986991,2015-05-21 16:56:15.000,2015-05-21 16:56:15.000,12345
4536,NULL,+336##0942307,2011-02-09 01:11:51.000,2011-02-09 01:11:51.000,12345
873,NULL,+336##0723126,2021-09-20 19:45:29.000,2021-09-20 19:45:29.000,12345
6838,NULL,+336##0647989,2006-10-08 09:55:47.000,2006-10-08 09:55:47.000,12345
7324,NULL,+336##0841028,2016-07-17 18:27:13.000,2016-07-17 18:27:13.000,12345
5693,NULL,+336##0231497,2013-09-08 22:06:15.000,2013-09-08 22:06:15.000,12345
4206,NULL,+336##0484140,2011-02-03 12:07:51.000,2011-02-03 12:07:51.000,12345
3850,NULL,+336##0011941,2021-04-10 12:46:10.000,2021-04-10 12:46:10.000,12345
2718,NULL,+336##0480704,2006-08-03 13:04:42.000,2006-08-03 13:04:42.000,12345
4663,NULL,+336##0874308,2015-02-02 11:38:49.000,2015-02-02 11:38:49.000,12345
5387,NULL,+336##0166870,2005-09-16 08:40:47.000,2005-09-16 08:40:47.000,12345
9381,NULL,+336##0993233,2007-06-11 16:15:33.000,2007-06-11 16:15:33.000,12345
1267,NULL,+336##0982766,1999-09-27 21:14:51.000,1999-09-27 21:14:51.000,12345
7254,NULL,+336##0477740,2022-04-16 01:05:39.000,2022-04-16 01:05:39.000,12345
6790,NULL,+336##0570163,2020-06-24 16:05:16.000,2020-06-24 16:05:16.000,12345
2865,NULL,+336##0464471,2007-06-19 11:58:50.000,2007-06-19 11:58:50.000,12345
986,NULL,+336##0045888,2002-02-21 01:18:44.000,2002-02-21 01:18:44.000,12345
10137,NULL,+336##0684265,2001-01-25 18:41:54.000,2001-01-25 18:41:54.000,12345
1976,NULL,+336##0601575,2012-10-03 21:06:40.000,2012-10-03 21:06:40.000,12345
9936,NULL,+336##0023919,2005-08-27 18:33:44.000,2005-08-27 18:33:44.000,12345
2478,NULL,+336##0477198,2006-03-08 03:07:32.000,2006-03-08 03:07:32.000,12345
3838,NULL,+336##0275130,2022-02-26 10:09:18.000,2022-02-26 10:09:18.000,12345
4503,NULL,+336##0138535,2019-04-25 10:31:25.000,2019-04-25 10:31:25.000,12345
8073,NULL,+336##0103652,2019-05-21 15:48:25.000,2019-05-21 15:48:25.000,12345
8344,NULL,+336##0667014,2013-01-20 19:40:52.000,2013-01-20 19:40:52.000,12345
5538,NULL,+336##0653065,2019-07-10 11:21:12.000,2019-07-10 11:21:12.000,12345
5889,NULL,+336##0474295,2018-06-23 13:49:13.000,2018-06-23 13:49:13.000,12345
8058,NULL,+336##0200106,2021-08-02 07:06:18.000,2021-08-02 07:06:18.000,12345
796,NULL,+336##0257954,2015-07-18 03:04:11.000,2015-07-18 03:04:11.000,12345
4583,NULL,+336##0181733,2023-01-25 09:05:55.000,2023-01-25 09:05:55.000,12345
3962,NULL,+336##0343978,2014-01-10 01:13:15.000,2014-01-10 01:13:15.000,12345
5207,NULL,+336##0778076,2022-07-20 15:44:57.000,2022-07-20 15:44:57.000,12345
8618,NULL,+336##0804692,2000-05-05 01:10:12.000,2000-05-05 01:10:12.000,12345
1119,NULL,+336##0792602,2020-05-25 07:49:50.000,2020-05-25 07:49:50.000,12345
6594,NULL,+336##0419971,2009-08-04 11:57:54.000,2009-08-04 11:57:54.000,12345
5792,NULL,+336##0488802,2014-02-12 19:35:21.000,2014-02-12 19:35:21.000,12345
7227,NULL,+336##0540573,1997-05-08 10:06:50.000,1997-05-08 10:06:50.000,12345
10240,NULL,+336##0139046,2012-10-16 10:05:29.000,2012-10-16 10:05:29.000,12345
7081,NULL,+336##0782658,2000-05-17 07:25:17.000,2000-05-17 07:25:17.000,12345
1128,NULL,+336##0375730,2002-08-07 09:23:44.000,2002-08-07 09:23:44.000,12345
5794,NULL,+336##0899894,2010-10-03 15:09:03.000,2010-10-03 15:09:03.000,12345
608,NULL,+336##0836807,2017-07-22 18:58:48.000,2017-07-22 18:58:48.000,12345
7021,NULL,+336##0206923,2002-06-25 11:16:47.000,2002-06-25 11:16:47.000,12345
1409,NULL,+336##0786746,2004-03-18 16:53:37.000,2004-03-18 16:53:37.000,12345
3975,NULL,+336##0506503,2021-03-11 22:33:30.000,2021-03-11 22:33:30.000,12345
877,NULL,+336##0149687,2004-04-04 23:01:20.000,2004-04-04 23:01:20.000,12345
344,NULL,+336##0499570,2013-03-23 22:04:28.000,2013-03-23 22:04:28.000,12345
5884,NULL,+336##0966213,2012-03-09 22:48:36.000,2012-03-09 22:48:36.000,12345
3234,NULL,+336##0672647,2009-03-23 22:06:07.000,2009-03-23 22:06:07.000,12345
8153,NULL,+336##0664706,2008-11-12 02:52:03.000,2008-11-12 02:52:03.000,12345
4623,NULL,+336##0715279,2005-10-02 12:19:36.000,2005-10-02 12:19:36.000,12345
8843,NULL,+336##0244165,2021-10-13 16:20:29.000,2021-10-13 16:20:29.000,12345
7136,NULL,+336##0568534,2022-02-12 10:46:42.000,2022-02-12 10:46:42.000,12345
10117,NULL,+336##0017807,1999-07-16 06:58:59.000,1999-07-16 06:58:59.000,12345
4804,NULL,+336##0818405,2020-06-07 22:31:10.000,2020-06-07 22:31:10.000,12345
4813,NULL,+336##0694390,2012-01-07 18:56:45.000,2012-01-07 18:56:45.000,12345
8067,NULL,+336##0041371,1998-04-19 19:15:25.000,1998-04-19 19:15:25.000,12345
10011,NULL,+336##0350501,2012-02-26 10:47:26.000,2012-02-26 10:47:26.000,12345
3001,NULL,+336##0062342,2012-04-23 10:58:16.000,2012-04-23 10:58:16.000,12345
7642,NULL,+336##0041856,2015-08-13 08:13:37.000,2015-08-13 08:13:37.000,12345
7424,NULL,+336##0674503,2014-09-25 21:15:31.000,2014-09-25 21:15:31.000,12345
7337,NULL,+336##0204979,2016-11-02 23:20:59.000,2016-11-02 23:20:59.000,12345
3890,NULL,+336##0913823,2000-08-05 15:17:08.000,2000-08-05 15:17:08.000,12345
5660,NULL,+336##0372372,2022-01-06 21:59:39.000,2022-01-06 21:59:39.000,12345
374,NULL,+336##0009129,2006-08-25 19:28:54.000,2006-08-25 19:28:54.000,12345
9713,NULL,+336##0813561,2011-08-14 11:43:49.000,2011-08-14 11:43:49.000,12345
1985,NULL,+336##0575258,2015-06-07 15:01:58.000,2015-06-07 15:01:58.000,12345
595,NULL,+336##0152659,2016-10-12 18:15:16.000,2016-10-12 18:15:16.000,12345
4332,NULL,+336##0678393,2004-08-23 07:45:41.000,2004-08-23 07:45:41.000,12345
7025,NULL,+336##0419906,2009-02-16 18:43:57.000,2009-02-16 18:43:57.000,12345
9403,NULL,+336##0253685,2016-03-15 08:30:50.000,2016-03-15 08:30:50.000,12345
2557,NULL,+336##0466589,2002-06-18 04:35:53.000,2002-06-18 04:35:53.000,12345
9105,NULL,+336##0908425,2022-08-25 09:56:09.000,2022-08-25 09:56:09.000,12345
1395,NULL,+336##0033699,2004-07-03 08:40:31.000,2004-07-03 08:40:31.000,12345
2869,NULL,+336##0411343,2001-10-05 09:03:12.000,2001-10-05 09:03:12.000,12345
5412,NULL,+336##0836701,1997-04-02 14:10:47.000,1997-04-02 14:10:47.000,12345
5894,NULL,+336##0083731,2008-07-02 23:18:07.000,2008-07-02 23:18:07.000,12345
7468,NULL,+336##0466692,2023-01-18 17:59:11.000,2023-01-18 17:59:11.000,12345
2966,NULL,+336##0649628,2013-11-05 18:56:49.000,2013-11-05 18:56:49.000,12345
3474,NULL,+336##0738663,2002-01-05 23:07:44.000,2002-01-05 23:07:44.000,12345
5597,NULL,+336##0876221,1999-06-21 09:25:08.000,1999-06-21 09:25:08.000,12345
9365,NULL,+336##0861434,2011-07-22 15:32:31.000,2011-07-22 15:32:31.000,12345
890,NULL,+336##0620517,1998-07-15 05:44:27.000,1998-07-15 05:44:27.000,12345
3287,NULL,+336##0797460,1998-08-22 08:01:02.000,1998-08-22 08:01:02.000,12345
1366,NULL,+336##0298937,2014-09-17 04:50:01.000,2014-09-17 04:50:01.000,12345
4354,NULL,+336##0764979,2023-07-19 14:26:30.000,2023-07-19 14:26:30.000,12345
7614,NULL,+336##0599738,2020-06-14 03:16:38.000,2020-06-14 03:16:38.000,12345
2291,NULL,+336##0575518,2010-04-26 08:09:13.000,2010-04-26 08:09:13.000,12345
2387,NULL,+336##0344528,2003-03-10 09:27:34.000,2003-03-10 09:27:34.000,12345
1654,NULL,+336##0125811,2004-03-14 11:24:40.000,2004-03-14 11:24:40.000,12345
2146,NULL,+336##0039878,2006-03-08 08:30:26.000,2006-03-08 08:30:26.000,12345
3604,NULL,+336##0841131,2019-03-25 01:21:43.000,2019-03-25 01:21:43.000,12345
9439,NULL,+336##0018370,2020-05-10 09:16:41.000,2020-05-10 09:16:41.000,12345
8544,NULL,+336##0545366,2005-03-18 06:09:41.000,2005-03-18 06:09:41.000,12345
10341,NULL,+336##0698797,2016-02-13 14:58:09.000,2016-02-13 14:58:09.000,12345
3613,NULL,+336##0621443,2017-04-23 01:24:05.000,2017-04-23 01:24:05.000,12345
3241,NULL,+336##0068339,2004-10-20 14:25:23.000,2004-10-20 14:25:23.000,12345
547,NULL,+336##0667530,2012-07-15 10:27:16.000,2012-07-15 10:27:16.000,12345
3535,NULL,+336##0588843,2000-01-13 02:43:01.000,2000-01-13 02:43:01.000,12345
8371,NULL,+336##0022399,2011-06-24 01:59:53.000,2011-06-24 01:59:53.000,12345
8491,NULL,+336##0608461,1999-09-16 14:48:38.000,1999-09-16 14:48:38.000,12345
5561,NULL,+336##0210832,2020-09-26 14:56:16.000,2020-09-26 14:56:16.000,12345
9041,NULL,+336##0315048,2014-11-03 17:59:44.000,2014-11-03 17:59:44.000,12345
5374,NULL,+336##0918481,2013-05-19 01:27:13.000,2013-05-19 01:27:13.000,12345
4702,NULL,+336##0386585,2011-07-19 16:22:22.000,2011-07-19 16:22:22.000,12345
3135,NULL,+336##0119596,2016-06-01 04:21:13.000,2016-06-01 04:21:13.000,12345
5197,NULL,+336##0310199,2022-02-22 01:49:44.000,2022-02-22 01:49:44.000,12345
7987,NULL,+336##0064373,2010-08-14 05:44:54.000,2010-08-14 05:44:54.000,12345
7743,NULL,+336##0343048,2023-06-11 23:33:43.000,2023-06-11 23:33:43.000,12345
5431,NULL,+336##0601977,2020-02-02 22:26:18.000,2020-02-02 22:26:18.000,12345
7265,NULL,+336##0830046,2006-05-08 04:08:46.000,2006-05-08 04:08:46.000,12345
10404,NULL,+336##0354576,2006-01-10 16:10:50.000,2006-01-10 16:10:50.000,12345
7780,NULL,+336##0104496,2013-01-21 15:08:46.000,2013-01-21 15:08:46.000,12345
3876,NULL,+336##0510166,2001-04-26 04:20:02.000,2001-04-26 04:20:02.000,12345
5540,NULL,+336##0780282,2019-08-22 11:18:26.000,2019-08-22 11:18:26.000,12345
2716,NULL,+336##0691435,2016-05-25 13:27:05.000,2016-05-25 13:27:05.000,12345
5359,NULL,+336##0884273,2011-06-04 01:13:35.000,2011-06-04 01:13:35.000,12345
7985,NULL,+336##0362341,2017-10-03 19:50:54.000,2017-10-03 19:50:54.000,12345
9256,NULL,+336##0469376,2015-01-16 19:52:58.000,2015-01-16 19:52:58.000,12345
6225,NULL,+336##0777160,1997-11-01 03:23:37.000,1997-11-01 03:23:37.000,12345
2081,NULL,+336##0864112,2010-04-05 03:43:49.000,2010-04-05 03:43:49.000,12345
10457,NULL,+336##0777584,2018-05-13 17:13:03.000,2018-05-13 17:13:03.000,12345
2328,NULL,+336##0179555,2014-08-07 22:23:09.000,2014-08-07 22:23:09.000,12345
9480,NULL,+336##0427929,2021-06-10 01:17:26.000,2021-06-10 01:17:26.000,12345
9579,NULL,+336##0374924,2020-11-13 10:10:37.000,2020-11-13 10:10:37.000,12345
4994,NULL,+336##0190589,2019-08-04 23:46:47.000,2019-08-04 23:46:47.000,12345
4162,NULL,+336##0348847,2018-07-24 01:07:56.000,2018-07-24 01:07:56.000,12345
7049,NULL,+336##0785962,2012-07-07 23:33:37.000,2012-07-07 23:33:37.000,12345
9856,NULL,+336##0277569,2004-09-18 03:21:24.000,2004-09-18 03:21:24.000,12345
2043,NULL,+336##0911740,2003-08-01 21:10:13.000,2003-08-01 21:10:13.000,12345
5603,NULL,+336##0418102,2013-09-15 17:37:35.000,2013-09-15 17:37:35.000,12345
7366,NULL,+336##0593516,2001-02-13 19:03:15.000,2001-02-13 19:03:15.000,12345
1210,NULL,+336##0030600,2001-01-15 08:12:27.000,2001-01-15 08:12:27.000,12345
2435,NULL,+336##0918476,2022-02-20 16:26:17.000,2022-02-20 16:26:17.000,12345
8050,NULL,+336##0217129,2008-02-15 09:01:44.000,2008-02-15 09:01:44.000,12345
6637,NULL,+336##0303437,2014-02-05 10:47:17.000,2014-02-05 10:47:17.000,12345
9522,NULL,+336##0336051,2020-06-03 11:33:26.000,2020-06-03 11:33:26.000,12345
6058,NULL,+336##0497612,2000-07-16 23:13:51.000,2000-07-16 23:13:51.000,12345
9053,NULL,+336##0667845,1999-06-18 17:20:50.000,1999-06-18 17:20:50.000,12345
5195,NULL,+336##0446674,2010-06-25 03:44:11.000,2010-06-25 03:44:11.000,12345
4734,NULL,+336##0477214,2005-05-01 05:06:27.000,2005-05-01 05:06:27.000,12345
8446,NULL,+336##0355346,2020-07-12 03:50:08.000,2020-07-12 03:50:08.000,12345
10172,NULL,+336##0053510,2005-05-17 17:01:11.000,2005-05-17 17:01:11.000,12345
6191,NULL,+336##0275246,2023-07-27 21:22:42.000,2023-07-27 21:22:42.000,12345
8363,NULL,+336##0411516,2022-05-17 07:45:53.000,2022-05-17 07:45:53.000,12345
2582,NULL,+336##0244757,2003-07-12 20:30:39.000,2003-07-12 20:30:39.000,12345
10091,NULL,+336##0137479,2007-05-18 09:42:41.000,2007-05-18 09:42:41.000,12345
643,NULL,+336##0820937,2009-07-16 21:09:45.000,2009-07-16 21:09:45.000,12345
6390,NULL,+336##0168060,2022-06-17 16:02:09.000,2022-06-17 16:02:09.000,12345
7602,NULL,+336##0476709,2022-10-03 13:13:18.000,2022-10-03 13:13:18.000,12345
3156,NULL,+336##0641786,2012-05-24 05:04:43.000,2012-05-24 05:04:43.000,12345
9970,NULL,+336##0278086,2015-11-01 20:13:35.000,2015-11-01 20:13:35.000,12345
4434,NULL,+336##0647882,2009-06-05 23:13:09.000,2009-06-05 23:13:09.000,12345
2073,NULL,+336##0860235,2001-10-15 21:19:17.000,2001-10-15 21:19:17.000,12345
3271,NULL,+336##0047556,2022-02-09 13:15:44.000,2022-02-09 13:15:44.000,12345
6824,NULL,+336##0790605,2005-04-14 04:22:49.000,2005-04-14 04:22:49.000,12345
9198,NULL,+336##0308404,2022-05-16 23:45:36.000,2022-05-16 23:45:36.000,12345
9178,NULL,+336##0420049,2018-05-27 19:44:51.000,2018-05-27 19:44:51.000,12345
7493,NULL,+336##0851211,2009-01-24 01:01:26.000,2009-01-24 01:01:26.000,12345
8588,NULL,+336##0602864,2004-01-14 13:43:13.000,2004-01-14 13:43:13.000,12345
8956,NULL,+336##0010440,2009-09-16 02:12:51.000,2009-09-16 02:12:51.000,12345
4856,NULL,+336##0438201,1998-11-07 05:02:30.000,1998-11-07 05:02:30.000,12345
2861,NULL,+336##0570852,2015-10-12 23:03:46.000,2015-10-12 23:03:46.000,12345
2847,NULL,+336##0069133,2020-04-20 01:32:26.000,2020-04-20 01:32:26.000,12345
7096,NULL,+336##0577155,2011-06-20 15:38:46.000,2011-06-20 15:38:46.000,12345
6376,NULL,+336##0638873,2003-01-09 02:10:49.000,2003-01-09 02:10:49.000,12345
9016,NULL,+336##0717769,1998-02-23 02:55:18.000,1998-02-23 02:55:18.000,12345
9725,NULL,+336##0585848,2001-09-06 10:48:54.000,2001-09-06 10:48:54.000,12345
6933,NULL,+336##0069282,2014-05-25 17:31:13.000,2014-05-25 17:31:13.000,12345
9331,NULL,+336##0861719,2011-06-05 15:27:54.000,2011-06-05 15:27:54.000,12345
6949,NULL,+336##0922967,2017-11-03 07:41:58.000,2017-11-03 07:41:58.000,12345
2018,NULL,+336##0991537,2003-06-05 18:42:32.000,2003-06-05 18:42:32.000,12345
10273,NULL,+336##0792393,2020-11-01 05:03:19.000,2020-11-01 05:03:19.000,12345
6724,NULL,+336##0233012,1999-11-17 07:47:56.000,1999-11-17 07:47:56.000,12345
9721,NULL,+336##0742865,2022-08-22 16:55:49.000,2022-08-22 16:55:49.000,12345
4355,NULL,+336##0583906,2022-04-26 15:37:22.000,2022-04-26 15:37:22.000,12345
4698,NULL,+336##0009162,2013-06-05 15:54:14.000,2013-06-05 15:54:14.000,12345
6986,NULL,+336##0465338,2021-08-06 04:42:04.000,2021-08-06 04:42:04.000,12345
8737,NULL,+336##0269213,2014-11-06 12:45:01.000,2014-11-06 12:45:01.000,12345
1583,NULL,+336##0966044,2006-09-09 17:30:36.000,2006-09-09 17:30:36.000,12345
3162,NULL,+336##0622761,2015-09-25 19:42:32.000,2015-09-25 19:42:32.000,12345
6697,NULL,+336##0804833,2021-04-13 06:58:52.000,2021-04-13 06:58:52.000,12345
3288,NULL,+336##0937367,2022-07-03 09:21:08.000,2022-07-03 09:21:08.000,12345
8013,NULL,+336##0745609,2006-09-15 02:55:47.000,2006-09-15 02:55:47.000,12345
8913,NULL,+336##0902540,2001-05-17 09:51:35.000,2001-05-17 09:51:35.000,12345
9024,NULL,+336##0583939,1998-05-15 05:42:20.000,1998-05-15 05:42:20.000,12345
6794,NULL,+336##0817171,2001-02-09 16:55:24.000,2001-02-09 16:55:24.000,12345
3005,NULL,+336##0963337,2011-10-06 05:43:38.000,2011-10-06 05:43:38.000,12345
7033,NULL,+336##0839961,2014-09-14 05:39:22.000,2014-09-14 05:39:22.000,12345
2825,NULL,+336##0655999,2006-01-17 01:47:44.000,2006-01-17 01:47:44.000,12345
4049,NULL,+336##0141389,2014-05-04 20:53:02.000,2014-05-04 20:53:02.000,12345
3495,NULL,+336##0757313,2006-02-07 23:50:04.000,2006-02-07 23:50:04.000,12345
1807,NULL,+336##0438423,2018-10-11 13:37:26.000,2018-10-11 13:37:26.000,12345
4413,NULL,+336##0432876,2004-05-24 17:11:03.000,2004-05-24 17:11:03.000,12345
7333,NULL,+336##0855197,2019-02-15 23:17:46.000,2019-02-15 23:17:46.000,12345
1114,NULL,+336##0447138,1997-06-17 12:59:53.000,1997-06-17 12:59:53.000,12345
1770,NULL,+336##0044391,2015-10-03 13:55:21.000,2015-10-03 13:55:21.000,12345
6475,NULL,+336##0754044,1998-10-17 12:17:25.000,1998-10-17 12:17:25.000,12345
6005,NULL,+336##0383802,2005-04-03 13:24:52.000,2005-04-03 13:24:52.000,12345
208,NULL,+336##0213166,2005-06-11 22:27:23.000,2005-06-11 22:27:23.000,12345
4517,NULL,+336##0709688,2019-08-07 10:03:05.000,2019-08-07 10:03:05.000,12345
7268,NULL,+336##0662850,2001-11-14 08:05:42.000,2001-11-14 08:05:42.000,12345
1653,NULL,+336##0083476,2017-02-26 13:48:35.000,2017-02-26 13:48:35.000,12345
1750,NULL,+336##0566794,2017-10-22 19:06:15.000,2017-10-22 19:06:15.000,12345
1404,NULL,+336##0464148,2006-06-22 14:15:08.000,2006-06-22 14:15:08.000,12345
7453,NULL,+336##0415834,2018-01-05 16:49:24.000,2018-01-05 16:49:24.000,12345
4808,NULL,+336##0109777,1999-01-24 19:53:40.000,1999-01-24 19:53:40.000,12345
5621,NULL,+336##0444846,1997-01-11 11:10:08.000,1997-01-11 11:10:08.000,12345
6649,NULL,+336##0782866,2012-02-06 22:24:57.000,2012-02-06 22:24:57.000,12345
9771,NULL,+336##0035098,2007-10-05 11:18:39.000,2007-10-05 11:18:39.000,12345
9792,NULL,+336##0732120,2004-08-14 02:58:24.000,2004-08-14 02:58:24.000,12345
642,NULL,+336##0948079,2013-03-08 04:47:51.000,2013-03-08 04:47:51.000,12345
10215,NULL,+336##0562962,2019-09-13 03:28:19.000,2019-09-13 03:28:19.000,12345
724,NULL,+336##0684043,2022-09-04 03:48:19.000,2022-09-04 03:48:19.000,12345
4265,NULL,+336##0547797,2002-08-13 06:55:41.000,2002-08-13 06:55:41.000,12345
7662,NULL,+336##0294125,2007-08-07 11:01:01.000,2007-08-07 11:01:01.000,12345
3661,NULL,+336##0860044,2008-03-02 22:21:23.000,2008-03-02 22:21:23.000,12345
952,NULL,+336##0856147,2003-07-14 11:50:11.000,2003-07-14 11:50:11.000,12345
2809,NULL,+336##0779519,2018-02-16 18:20:53.000,2018-02-16 18:20:53.000,12345
7253,NULL,+336##0321338,2004-05-26 01:54:40.000,2004-05-26 01:54:40.000,12345
9083,NULL,+336##0467385,2014-02-18 06:34:37.000,2014-02-18 06:34:37.000,12345
2209,NULL,+336##0760881,2006-03-17 13:17:25.000,2006-03-17 13:17:25.000,12345
5827,NULL,+336##0359633,2013-11-20 06:08:25.000,2013-11-20 06:08:25.000,12345
6636,NULL,+336##0293028,2005-08-07 11:09:07.000,2005-08-07 11:09:07.000,12345
5963,NULL,+336##0404056,2000-04-20 01:34:51.000,2000-04-20 01:34:51.000,12345
4937,NULL,+336##0594475,2002-07-07 11:39:43.000,2002-07-07 11:39:43.000,12345
192,NULL,+336##0746946,2008-09-08 18:37:10.000,2008-09-08 18:37:10.000,12345
286,NULL,+336##0248291,2001-07-15 05:03:19.000,2001-07-15 05:03:19.000,12345
10063,NULL,+336##0982564,2010-03-01 17:01:07.000,2010-03-01 17:01:07.000,12345
5187,NULL,+336##0582934,2006-11-22 13:31:28.000,2006-11-22 13:31:28.000,12345
8127,NULL,+336##0975282,2020-10-06 10:08:13.000,2020-10-06 10:08:13.000,12345
10507,NULL,+336##0026740,2008-08-10 23:02:10.000,2008-08-10 23:02:10.000,12345
3574,NULL,+336##0064482,2013-05-04 07:51:06.000,2013-05-04 07:51:06.000,12345
7705,NULL,+336##0530215,2021-11-08 20:04:46.000,2021-11-08 20:04:46.000,12345
5418,NULL,+336##0399812,2003-10-01 07:43:08.000,2003-10-01 07:43:08.000,12345
4725,NULL,+336##0424690,1998-03-07 11:07:15.000,1998-03-07 11:07:15.000,12345
4668,NULL,+336##0749136,2003-03-08 14:35:52.000,2003-03-08 14:35:52.000,12345
5160,NULL,+336##0333973,2019-09-27 23:22:01.000,2019-09-27 23:22:01.000,12345
6903,NULL,+336##0366134,2008-10-06 13:37:36.000,2008-10-06 13:37:36.000,12345
528,NULL,+336##0529835,2017-04-02 15:46:43.000,2017-04-02 15:46:43.000,12345
10177,NULL,+336##0927586,2006-11-13 12:56:21.000,2006-11-13 12:56:21.000,12345
7747,NULL,+336##0605215,2012-01-02 22:56:51.000,2012-01-02 22:56:51.000,12345
7977,NULL,+336##0278162,2000-04-20 21:55:30.000,2000-04-20 21:55:30.000,12345
6850,NULL,+336##0787131,2008-10-12 16:04:24.000,2008-10-12 16:04:24.000,12345
2551,NULL,+336##0612878,1998-11-05 15:59:56.000,1998-11-05 15:59:56.000,12345
3760,NULL,+336##0775964,2016-08-02 07:46:02.000,2016-08-02 07:46:02.000,12345
3987,NULL,+336##0590350,2023-03-06 11:52:59.000,2023-03-06 11:52:59.000,12345
4249,NULL,+336##0363790,2009-02-02 17:58:27.000,2009-02-02 17:58:27.000,12345
6196,NULL,+336##0232370,2010-03-11 10:41:12.000,2010-03-11 10:41:12.000,12345
5684,NULL,+336##0024051,2008-01-02 11:10:44.000,2008-01-02 11:10:44.000,12345
10201,NULL,+336##0442321,2014-08-21 02:01:32.000,2014-08-21 02:01:32.000,12345
2486,NULL,+336##0902396,2015-06-14 22:32:39.000,2015-06-14 22:32:39.000,12345
8273,NULL,+336##0890261,2015-05-03 15:09:26.000,2015-05-03 15:09:26.000,12345
3796,NULL,+336##0748384,2009-04-24 09:33:44.000,2009-04-24 09:33:44.000,12345
10347,NULL,+336##0887719,2016-08-12 14:23:14.000,2016-08-12 14:23:14.000,12345
5826,NULL,+336##0691929,2013-11-03 02:04:51.000,2013-11-03 02:04:51.000,12345
2148,NULL,+336##0129358,2005-05-25 23:10:36.000,2005-05-25 23:10:36.000,12345
5010,NULL,+336##0534987,2022-04-03 17:44:49.000,2022-04-03 17:44:49.000,12345
1466,NULL,+336##0047635,2008-10-22 12:12:13.000,2008-10-22 12:12:13.000,12345
8514,NULL,+336##0807119,2018-04-26 10:44:55.000,2018-04-26 10:44:55.000,12345
4724,NULL,+336##0872571,2017-01-09 20:02:18.000,2017-01-09 20:02:18.000,12345
2571,NULL,+336##0823740,2016-03-08 16:48:19.000,2016-03-08 16:48:19.000,12345
6354,NULL,+336##0367238,2000-03-21 15:58:53.000,2000-03-21 15:58:53.000,12345
8167,NULL,+336##0922654,2002-11-16 10:32:38.000,2002-11-16 10:32:38.000,12345
8136,NULL,+336##0835812,2010-11-02 23:55:04.000,2010-11-02 23:55:04.000,12345
7123,NULL,+336##0930279,2005-03-02 10:51:09.000,2005-03-02 10:51:09.000,12345
9316,NULL,+336##0996683,2009-09-23 12:50:48.000,2009-09-23 12:50:48.000,12345
1716,NULL,+336##0027445,2010-09-19 19:04:36.000,2010-09-19 19:04:36.000,12345
7080,NULL,+336##0153615,2018-09-07 11:17:33.000,2018-09-07 11:17:33.000,12345
5908,NULL,+336##0251719,2002-05-01 02:17:40.000,2002-05-01 02:17:40.000,12345
2371,NULL,+336##0606604,2016-08-19 10:24:29.000,2016-08-19 10:24:29.000,12345
6428,NULL,+336##0979065,1998-07-23 04:54:09.000,1998-07-23 04:54:09.000,12345
5378,NULL,+336##0877078,1999-11-10 06:19:05.000,1999-11-10 06:19:05.000,12345
7783,NULL,+336##0934630,2017-08-07 16:12:53.000,2017-08-07 16:12:53.000,12345
5876,NULL,+336##0100983,1998-11-23 01:52:50.000,1998-11-23 01:52:50.000,12345
7509,NULL,+336##0810062,2015-11-22 20:24:58.000,2015-11-22 20:24:58.000,12345
1341,NULL,+336##0187188,2003-06-02 21:54:18.000,2003-06-02 21:54:18.000,12345
9698,NULL,+336##0257371,2012-05-19 22:10:46.000,2012-05-19 22:10:46.000,12345
10160,NULL,+336##0286391,1998-10-16 18:18:42.000,1998-10-16 18:18:42.000,12345
9660,NULL,+336##0689909,2014-03-24 13:54:54.000,2014-03-24 13:54:54.000,12345
8133,NULL,+336##0630171,2014-02-19 22:55:22.000,2014-02-19 22:55:22.000,12345
1260,NULL,+336##0725143,2001-03-02 11:17:50.000,2001-03-02 11:17:50.000,12345
198,NULL,+336##0908334,2019-08-23 22:52:09.000,2019-08-23 22:52:09.000,12345
4870,NULL,+336##0107060,2009-06-25 12:51:36.000,2009-06-25 12:51:36.000,12345
